image,alpha,model,attack_name,nc,ber,psnr_after_attack,ssim_after_attack,runtime_s,out_h,out_w
t026,0.05,edsr,edsr_x4,1.0,0.0,42.60984128293118,0.9768524093757863,38.546133041381836,512,512
t026,0.1,edsr,edsr_x4,1.0,0.0,42.525071793751536,0.9765052656851596,38.68214511871338,512,512
t026,0.2,edsr,edsr_x4,1.0,0.0,42.349575970082256,0.9758116421979599,38.84760499000549,512,512
t026,0.3,edsr,edsr_x4,1.0,0.0,42.17056064801653,0.9751153982685435,39.79221510887146,512,512
t027,0.05,edsr,edsr_x4,1.0,0.0,41.810576431733814,0.9773914241666134,40.58005690574646,512,512
t027,0.1,edsr,edsr_x4,1.0,0.0,41.71764656931909,0.9769126606340209,42.49215483665466,512,512
t027,0.2,edsr,edsr_x4,1.0,0.0,41.52116933870305,0.9759098086724527,40.72952604293823,512,512
t027,0.3,edsr,edsr_x4,1.0,0.0,41.335232006652085,0.9749284046020614,39.64508080482483,512,512
t028,0.05,edsr,edsr_x4,1.0,0.0,42.7846003146019,0.9807797426587815,40.63976430892944,512,512
t028,0.1,edsr,edsr_x4,1.0,0.0,42.72385012544771,0.9804852323171532,42.78295183181763,512,512
t028,0.2,edsr,edsr_x4,1.0,0.0,42.589459030010914,0.9798584704131814,44.4212110042572,512,512
t028,0.3,edsr,edsr_x4,1.0,0.0,42.457805199748464,0.9791836431047377,44.95603919029236,512,512
t029,0.05,edsr,edsr_x4,1.0,0.0,38.239441918077,0.9877350069528434,42.19563603401184,512,512
t029,0.1,edsr,edsr_x4,1.0,0.0,38.06809728270113,0.9873132680990819,43.60102915763855,512,512
t029,0.2,edsr,edsr_x4,1.0,0.0,37.75158340929107,0.9864494876689358,43.19296717643738,512,512
t029,0.3,edsr,edsr_x4,1.0,0.0,37.423567148867775,0.9855517194134542,43.97196435928345,512,512
t030,0.05,edsr,edsr_x4,1.0,0.0,41.58898837892407,0.9731801164783879,44.13216209411621,512,512
t030,0.1,edsr,edsr_x4,1.0,0.0,41.49086828495304,0.9727424670139145,47.81037378311157,512,512
t030,0.2,edsr,edsr_x4,1.0,0.0,41.3061599250921,0.9719078795980031,47.86173224449158,512,512
t030,0.3,edsr,edsr_x4,1.0,0.0,41.098171530640535,0.9709512580340668,46.1411828994751,512,512
t031,0.05,edsr,edsr_x4,1.0,0.0,42.778779825372844,0.9780903603722318,45.59059381484985,512,512
t031,0.1,edsr,edsr_x4,1.0,0.0,42.68574694415137,0.9777844391042034,44.265480041503906,512,512
t031,0.2,edsr,edsr_x4,1.0,0.0,42.50219717285458,0.977153653734398,44.83576488494873,512,512
t031,0.3,edsr,edsr_x4,1.0,0.0,42.339157944796604,0.9765701605073716,41.284913778305054,512,512
t032,0.05,edsr,edsr_x4,1.0,0.0,40.80628599896065,0.978071587087196,45.357282876968384,512,512
t032,0.1,edsr,edsr_x4,1.0,0.0,40.6947234947518,0.9777462261844034,50.817023038864136,512,512
t032,0.2,edsr,edsr_x4,1.0,0.0,40.45885245466471,0.9769524935336809,50.64506220817566,512,512
t032,0.3,edsr,edsr_x4,1.0,0.0,40.22496756513264,0.9762197298605404,52.322425842285156,512,512
t033,0.05,edsr,edsr_x4,1.0,0.0,42.52837225613054,0.9831162275904665,47.42852306365967,512,512
t033,0.1,edsr,edsr_x4,1.0,0.0,42.44281798573781,0.9828201118133583,52.87463903427124,512,512
t033,0.2,edsr,edsr_x4,1.0,0.0,42.2558989449157,0.982132427404767,52.31879496574402,512,512
t033,0.3,edsr,edsr_x4,1.0,0.0,42.07275845361135,0.9814069415759284,54.6939959526062,512,512
t034,0.05,edsr,edsr_x4,1.0,0.0,38.753791811524046,0.9891679122469856,54.350749015808105,512,512
t034,0.1,edsr,edsr_x4,1.0,0.0,38.58467337796852,0.9887409677126632,54.79052686691284,512,512
t034,0.2,edsr,edsr_x4,1.0,0.0,38.2657539768436,0.9878746870859225,54.631752252578735,512,512
t034,0.3,edsr,edsr_x4,1.0,0.0,37.92658187098891,0.9869247586297397,51.10529899597168,512,512
t035,0.05,edsr,edsr_x4,1.0,0.0,38.82063743590834,0.9840745910750469,50.63065481185913,512,512
t035,0.1,edsr,edsr_x4,1.0,0.0,38.68782701405933,0.9836643200690128,44.418596029281616,512,512
t035,0.2,edsr,edsr_x4,1.0,0.0,38.39198997686524,0.9827471252528522,45.2487850189209,512,512
t035,0.3,edsr,edsr_x4,1.0,0.0,38.1166392884997,0.9818052264180239,43.24286198616028,512,512
t036,0.05,edsr,edsr_x4,1.0,0.0,37.338789587473585,0.9860815763605083,41.016114950180054,512,512
t036,0.1,edsr,edsr_x4,1.0,0.0,37.151304780819615,0.985660466428695,41.60889792442322,512,512
t036,0.2,edsr,edsr_x4,1.0,0.0,36.79547348447676,0.984835083357849,40.57319211959839,512,512
t036,0.3,edsr,edsr_x4,1.0,0.0,36.455506144976,0.9839497911280365,39.856552839279175,512,512
t037,0.05,edsr,edsr_x4,1.0,0.0,38.83462156894189,0.9853177308554785,43.90998196601868,512,512
t037,0.1,edsr,edsr_x4,1.0,0.0,38.67517570577676,0.9848541211294662,47.183902978897095,512,512
t037,0.2,edsr,edsr_x4,1.0,0.0,38.35243358961828,0.9839557529769988,44.029844999313354,512,512
t037,0.3,edsr,edsr_x4,1.0,0.0,38.045225507674665,0.9830226679588628,40.60724711418152,512,512
t038,0.05,edsr,edsr_x4,1.0,0.0,40.99605460056751,0.9831175888064099,41.93658804893494,512,512
t038,0.1,edsr,edsr_x4,1.0,0.0,40.86883387943821,0.9826866912057302,40.16947793960571,512,512
t038,0.2,edsr,edsr_x4,1.0,0.0,40.63467759401377,0.9818925391283567,41.36833882331848,512,512
t038,0.3,edsr,edsr_x4,1.0,0.0,40.40042966834045,0.9810332850411884,45.71416711807251,512,512
t039,0.05,edsr,edsr_x4,1.0,0.0,41.05560126919201,0.9843897958432452,45.383089780807495,512,512
t039,0.1,edsr,edsr_x4,1.0,0.0,40.946571702339156,0.9839749298555708,40.327473878860474,512,512
t039,0.2,edsr,edsr_x4,1.0,0.0,40.7075975304417,0.9830464494045592,41.94809818267822,512,512
t039,0.3,edsr,edsr_x4,1.0,0.0,40.47759251925879,0.9821134615082244,41.80864977836609,512,512
t040,0.05,edsr,edsr_x4,1.0,0.0,40.415177471130626,0.9879270472972737,45.489936113357544,512,512
t040,0.1,edsr,edsr_x4,1.0,0.0,40.26761361848938,0.9875477195742043,44.701420068740845,512,512
t040,0.2,edsr,edsr_x4,1.0,0.0,39.977554370315815,0.9867841707752095,49.50061917304993,512,512
t040,0.3,edsr,edsr_x4,1.0,0.0,39.69554216652469,0.9859925504676856,45.12586426734924,512,512
t041,0.05,edsr,edsr_x4,1.0,0.0,41.373206231204875,0.9833246873790517,45.27364110946655,512,512
t041,0.1,edsr,edsr_x4,1.0,0.0,41.26313384083009,0.9829720282614717,43.44073700904846,512,512
t041,0.2,edsr,edsr_x4,1.0,0.0,41.018541487762825,0.982192053150726,42.03771424293518,512,512
t041,0.3,edsr,edsr_x4,1.0,0.0,40.78386288319413,0.9814001784925158,40.91284394264221,512,512
t042,0.05,edsr,edsr_x4,1.0,0.0,39.46139488387812,0.9857794122684874,44.82287311553955,512,512
t042,0.1,edsr,edsr_x4,1.0,0.0,39.293675168553925,0.985337673030989,44.368212938308716,512,512
t042,0.2,edsr,edsr_x4,1.0,0.0,38.98638789448836,0.9845187064557198,46.44300889968872,512,512
t042,0.3,edsr,edsr_x4,1.0,0.0,38.68673225835494,0.983604976446458,43.80617594718933,512,512
t043,0.05,edsr,edsr_x4,1.0,0.0,39.027104027757126,0.9860256350662824,41.690314054489136,512,512
t043,0.1,edsr,edsr_x4,1.0,0.0,38.87283953535112,0.9856053810207502,42.73279690742493,512,512
t043,0.2,edsr,edsr_x4,1.0,0.0,38.57497685934262,0.9847289932009239,43.68224310874939,512,512
t043,0.3,edsr,edsr_x4,1.0,0.0,38.263856843120706,0.9837796071681119,43.22482085227966,512,512
t044,0.05,edsr,edsr_x4,1.0,0.0,40.64692313444054,0.9767643045429928,41.882999897003174,512,512
t044,0.1,edsr,edsr_x4,1.0,0.0,40.528915199194174,0.976322274638343,43.723982095718384,512,512
t044,0.2,edsr,edsr_x4,1.0,0.0,40.313858366233916,0.9754564482832248,40.718162059783936,512,512
t044,0.3,edsr,edsr_x4,1.0,0.0,40.093927330847734,0.974526585114682,40.430500984191895,512,512
t045,0.05,edsr,edsr_x4,1.0,0.0,39.525841775884984,0.9854709719655924,44.174028158187866,512,512
t045,0.1,edsr,edsr_x4,1.0,0.0,39.36941884726944,0.9849884919369604,44.636005878448486,512,512
t045,0.2,edsr,edsr_x4,1.0,0.0,39.06858515745894,0.9840227244600156,46.50969171524048,512,512
t045,0.3,edsr,edsr_x4,1.0,0.0,38.757299007162565,0.9829884898621574,45.08245897293091,512,512
t046,0.05,edsr,edsr_x4,1.0,0.0,38.54287982150541,0.9850507822060895,45.62520790100098,512,512
t046,0.1,edsr,edsr_x4,1.0,0.0,38.37895017984643,0.9845936392607069,42.468939781188965,512,512
t046,0.2,edsr,edsr_x4,1.0,0.0,38.062486271268895,0.9836015744472407,41.525540828704834,512,512
t046,0.3,edsr,edsr_x4,1.0,0.0,37.742852048028304,0.9825680435765229,36.99961709976196,512,512
t047,0.05,edsr,edsr_x4,1.0,0.0,39.05633500006637,0.9893726045659008,36.53527212142944,512,512
t047,0.1,edsr,edsr_x4,1.0,0.0,38.897746756543626,0.9889947910037932,36.1120970249176,512,512
t047,0.2,edsr,edsr_x4,1.0,0.0,38.572675631544406,0.9881406291733907,36.128417015075684,512,512
t047,0.3,edsr,edsr_x4,1.0,0.0,38.2557218407857,0.9873101359480976,35.54967403411865,512,512
t048,0.05,edsr,edsr_x4,1.0,0.0,43.11934777552257,0.9757031139725861,35.60286593437195,512,512
t048,0.1,edsr,edsr_x4,1.0,0.0,43.07049496883852,0.9754814234638002,35.908562898635864,512,512
t048,0.2,edsr,edsr_x4,1.0,0.0,42.963920560130965,0.974975178064397,36.356420040130615,512,512
t048,0.3,edsr,edsr_x4,1.0,0.0,42.85401767814518,0.9744656467358682,38.745118856430054,512,512
t049,0.05,edsr,edsr_x4,1.0,0.0,40.18153617088543,0.9850771365691573,37.34722924232483,512,512
t049,0.1,edsr,edsr_x4,1.0,0.0,40.03646984921923,0.9847533058087952,37.11791634559631,512,512
t049,0.2,edsr,edsr_x4,1.0,0.0,39.75513527719351,0.9840980990243016,38.68777084350586,512,512
t049,0.3,edsr,edsr_x4,1.0,0.0,39.47958573467284,0.9834339416978658,38.25694799423218,512,512
t050,0.05,edsr,edsr_x4,1.0,0.0,36.720831047700976,0.9879986883299066,37.757627725601196,512,512
t050,0.1,edsr,edsr_x4,1.0,0.0,36.54384271191203,0.9875542023827363,37.85196495056152,512,512
t050,0.2,edsr,edsr_x4,1.0,0.0,36.17824393624203,0.9866294253224921,36.696118116378784,512,512
t050,0.3,edsr,edsr_x4,1.0,0.0,35.82712982869006,0.9856723333121655,36.96711993217468,512,512
t051,0.05,edsr,edsr_x4,1.0,0.0,39.73062891452209,0.9856119215587907,38.327325105667114,512,512
t051,0.1,edsr,edsr_x4,1.0,0.0,39.581877871246455,0.9852157379941028,39.428147077560425,512,512
t051,0.2,edsr,edsr_x4,1.0,0.0,39.28274156852173,0.9843612576318584,37.334985971450806,512,512
t051,0.3,edsr,edsr_x4,1.0,0.0,38.990017458647884,0.9834869279397372,36.373093128204346,512,512
t052,0.05,edsr,edsr_x4,1.0,0.0,42.039190321169215,0.9875356066764135,36.66795325279236,512,512
t052,0.1,edsr,edsr_x4,1.0,0.0,41.94560898913502,0.987261909614249,37.12149786949158,512,512
t052,0.2,edsr,edsr_x4,1.0,0.0,41.74280973424455,0.9866795645723795,36.44770097732544,512,512
t052,0.3,edsr,edsr_x4,1.0,0.0,41.535061778202135,0.9860359851528027,37.14218497276306,512,512
t053,0.05,edsr,edsr_x4,1.0,0.0,39.12514987257757,0.9890485248875013,36.67586088180542,512,512
t053,0.1,edsr,edsr_x4,1.0,0.0,38.985254235464545,0.9886662954925374,35.893182039260864,512,512
t053,0.2,edsr,edsr_x4,1.0,0.0,38.69860096215066,0.9878787017137785,35.53147292137146,512,512
t053,0.3,edsr,edsr_x4,1.0,0.0,38.423411193494125,0.9870631505933428,36.20748710632324,512,512
t054,0.05,edsr,edsr_x4,1.0,0.0,42.89847557068141,0.9758221847592838,36.93286919593811,512,512
t054,0.1,edsr,edsr_x4,1.0,0.0,42.84672922739098,0.9755324210765582,37.601308822631836,512,512
t054,0.2,edsr,edsr_x4,1.0,0.0,42.75636851227334,0.9750652377518616,37.1138801574707,512,512
t054,0.3,edsr,edsr_x4,1.0,0.0,42.667899847032515,0.9745631789386779,38.147319078445435,512,512
t055,0.05,edsr,edsr_x4,1.0,0.0,41.13098628317608,0.9850885952378307,37.04113698005676,512,512
t055,0.1,edsr,edsr_x4,1.0,0.0,41.026608426654846,0.9847568663867698,36.83745813369751,512,512
t055,0.2,edsr,edsr_x4,1.0,0.0,40.793565083733334,0.9840102588797052,38.01279067993164,512,512
t055,0.3,edsr,edsr_x4,1.0,0.0,40.55630950162143,0.9832189800369576,37.76535987854004,512,512
t056,0.05,edsr,edsr_x4,1.0,0.0,38.341795364187604,0.9892029011019954,37.70071315765381,512,512
t056,0.1,edsr,edsr_x4,1.0,0.0,38.162878994905775,0.9887916344586284,37.975067138671875,512,512
t056,0.2,edsr,edsr_x4,1.0,0.0,37.84954058130163,0.9880252219537319,37.67245173454285,512,512
t056,0.3,edsr,edsr_x4,1.0,0.0,37.52332342150565,0.9871780703975738,37.49743390083313,512,512
t057,0.05,edsr,edsr_x4,1.0,0.0,39.61457706111753,0.9807071084846024,36.59853529930115,512,512
t057,0.1,edsr,edsr_x4,1.0,0.0,39.45906161061574,0.980153188725054,37.303852796554565,512,512
t057,0.2,edsr,edsr_x4,1.0,0.0,39.17119160206667,0.9790191017538762,38.50436091423035,512,512
t057,0.3,edsr,edsr_x4,1.0,0.0,38.892871680188264,0.9779463013824836,37.44211006164551,512,512
t058,0.05,edsr,edsr_x4,1.0,0.0,39.08699996196021,0.9870532910233495,37.906288862228394,512,512
t058,0.1,edsr,edsr_x4,1.0,0.0,38.92620862184973,0.9866048530650279,37.17599606513977,512,512
t058,0.2,edsr,edsr_x4,1.0,0.0,38.62451816823158,0.9857519819014867,38.00239896774292,512,512
t058,0.3,edsr,edsr_x4,1.0,0.0,38.33084772672776,0.9849032390363314,37.687806129455566,512,512
t059,0.05,edsr,edsr_x4,0.998046875,0.0009765625,39.631360750030865,0.9859978934886291,37.33172798156738,512,512
t059,0.1,edsr,edsr_x4,0.998046875,0.0009765625,39.49319384186461,0.985596371338298,37.236114263534546,512,512
t059,0.2,edsr,edsr_x4,0.998046875,0.0009765625,39.19847214367575,0.9847120853997361,36.82455110549927,512,512
t059,0.3,edsr,edsr_x4,0.998046875,0.0009765625,38.92750343824078,0.9838647008413277,37.18653702735901,512,512
t060,0.05,edsr,edsr_x4,1.0,0.0,41.53158993755396,0.9732225834176745,37.81910300254822,512,512
t060,0.1,edsr,edsr_x4,1.0,0.0,41.42353311393074,0.9728526007781598,37.78412127494812,512,512
t060,0.2,edsr,edsr_x4,1.0,0.0,41.22307162951158,0.9721057809361922,37.12822389602661,512,512
t060,0.3,edsr,edsr_x4,1.0,0.0,41.0323911008218,0.9714277545575808,37.20706272125244,512,512
t061,0.05,edsr,edsr_x4,1.0,0.0,38.27542965308802,0.9815058458479946,37.89460206031799,512,512
t061,0.1,edsr,edsr_x4,1.0,0.0,38.112351859020265,0.9809753956679036,37.691241979599,512,512
t061,0.2,edsr,edsr_x4,1.0,0.0,37.779358522963356,0.9798635997103916,37.52962517738342,512,512
t061,0.3,edsr,edsr_x4,1.0,0.0,37.45332750282907,0.9786329702672667,37.25284695625305,512,512
t062,0.05,edsr,edsr_x4,1.0,0.0,42.596829792280204,0.9752486686644893,37.799814224243164,512,512
t062,0.1,edsr,edsr_x4,1.0,0.0,42.52514166705535,0.974926213582359,37.86941480636597,512,512
t062,0.2,edsr,edsr_x4,1.0,0.0,42.37879051039335,0.9743127540489197,37.481034994125366,512,512
t062,0.3,edsr,edsr_x4,1.0,0.0,42.23582929520872,0.9736408127556455,37.6341769695282,512,512
t063,0.05,edsr,edsr_x4,1.0,0.0,40.430600982270846,0.9755120972882575,37.14975571632385,512,512
t063,0.1,edsr,edsr_x4,1.0,0.0,40.2979726714641,0.9749752167976792,36.891688108444214,512,512
t063,0.2,edsr,edsr_x4,1.0,0.0,40.03358978789744,0.9739160876758174,36.88726806640625,512,512
t063,0.3,edsr,edsr_x4,1.0,0.0,39.78034825999258,0.9728546815344021,37.21869111061096,512,512
t064,0.05,edsr,edsr_x4,1.0,0.0,37.486731801401014,0.963842557553677,37.09503102302551,512,512
t064,0.1,edsr,edsr_x4,1.0,0.0,37.320606669272806,0.9629525864366671,37.03902316093445,512,512
t064,0.2,edsr,edsr_x4,1.0,0.0,36.99511117017315,0.9611182362195455,36.744341135025024,512,512
t064,0.3,edsr,edsr_x4,1.0,0.0,36.67411197854632,0.9590934284814393,37.028627157211304,512,512
t065,0.05,edsr,edsr_x4,1.0,0.0,40.585183553950976,0.9830755759513033,36.659846782684326,512,512
t065,0.1,edsr,edsr_x4,1.0,0.0,40.45092617552577,0.9826820958347825,36.974754095077515,512,512
t065,0.2,edsr,edsr_x4,1.0,0.0,40.18504068559928,0.9817904679459172,37.47336387634277,512,512
t065,0.3,edsr,edsr_x4,1.0,0.0,39.92993834728176,0.9809047899929184,37.55158090591431,512,512
t066,0.05,edsr,edsr_x4,1.0,0.0,39.105921734547486,0.9857260952155112,38.03371286392212,512,512
t066,0.1,edsr,edsr_x4,1.0,0.0,38.95592055714827,0.9853666049152568,37.742063760757446,512,512
t066,0.2,edsr,edsr_x4,1.0,0.0,38.64466769057272,0.9845957754262756,37.49585795402527,512,512
t066,0.3,edsr,edsr_x4,1.0,0.0,38.344916567466115,0.9838267372235617,36.95451807975769,512,512
t067,0.05,edsr,edsr_x4,1.0,0.0,39.89796148386809,0.9752591344371605,38.37402582168579,512,512
t067,0.1,edsr,edsr_x4,1.0,0.0,39.75829507300003,0.9747537733643474,36.77926826477051,512,512
t067,0.2,edsr,edsr_x4,1.0,0.0,39.475222218464985,0.9737289310361325,37.212164878845215,512,512
t067,0.3,edsr,edsr_x4,1.0,0.0,39.21429230178932,0.972711954005919,38.05296587944031,512,512
t068,0.05,edsr,edsr_x4,1.0,0.0,41.82560496248266,0.9743933467988315,37.73630690574646,512,512
t068,0.1,edsr,edsr_x4,1.0,0.0,41.746182975280405,0.974064778221031,36.52484464645386,512,512
t068,0.2,edsr,edsr_x4,1.0,0.0,41.54472669761542,0.9732639030831775,36.909921169281006,512,512
t068,0.3,edsr,edsr_x4,1.0,0.0,41.361382589213335,0.9724824050384372,36.99123191833496,512,512
t069,0.05,edsr,edsr_x4,1.0,0.0,41.37482718849593,0.9693413230765554,36.53537583351135,512,512
t069,0.1,edsr,edsr_x4,1.0,0.0,41.26863528313259,0.9688585593693221,37.557669162750244,512,512
t069,0.2,edsr,edsr_x4,1.0,0.0,41.08344817825341,0.967922871349972,36.876309871673584,512,512
t069,0.3,edsr,edsr_x4,1.0,0.0,40.891129765979734,0.9669347061648305,37.636027097702026,512,512
t070,0.05,edsr,edsr_x4,1.0,0.0,37.67801821778329,0.9856858212244625,37.429274797439575,512,512
t070,0.1,edsr,edsr_x4,1.0,0.0,37.52430399439405,0.9851804290675391,36.60481905937195,512,512
t070,0.2,edsr,edsr_x4,1.0,0.0,37.18891072285073,0.9840476670571979,36.90385103225708,512,512
t070,0.3,edsr,edsr_x4,1.0,0.0,36.86776248166638,0.9828497821245247,37.65862202644348,512,512
t071,0.05,edsr,edsr_x4,1.0,0.0,39.64305378217845,0.977700522786833,37.225058794021606,512,512
t071,0.1,edsr,edsr_x4,1.0,0.0,39.4993210230062,0.9772346715799797,37.1969268321991,512,512
t071,0.2,edsr,edsr_x4,1.0,0.0,39.21745503350858,0.976257980325645,36.696184158325195,512,512
t071,0.3,edsr,edsr_x4,1.0,0.0,38.93689510639183,0.975307635097312,36.870161056518555,512,512
t072,0.05,edsr,edsr_x4,0.998046875,0.0009765625,39.14656253928388,0.9870471459708493,36.573620080947876,512,512
t072,0.1,edsr,edsr_x4,1.0,0.0,38.978741096969344,0.9865730177975989,37.10208797454834,512,512
t072,0.2,edsr,edsr_x4,1.0,0.0,38.65061423582891,0.9855650943166415,36.837361097335815,512,512
t072,0.3,edsr,edsr_x4,1.0,0.0,38.34391825755127,0.9845182771741409,36.955958127975464,512,512
t073,0.05,edsr,edsr_x4,1.0,0.0,39.68157335397646,0.991313864726116,37.82101106643677,512,512
t073,0.1,edsr,edsr_x4,1.0,0.0,39.53513194934154,0.9910055401947346,37.80280804634094,512,512
t073,0.2,edsr,edsr_x4,1.0,0.0,39.255925572477274,0.9903779077685121,37.53412127494812,512,512
t073,0.3,edsr,edsr_x4,1.0,0.0,38.96900071891875,0.989717114485669,36.91455602645874,512,512
t074,0.05,edsr,edsr_x4,1.0,0.0,43.16033331450924,0.9822117513784364,36.91910910606384,512,512
t074,0.1,edsr,edsr_x4,1.0,0.0,43.10589818488617,0.9819829100442794,37.1889271736145,512,512
t074,0.2,edsr,edsr_x4,1.0,0.0,42.98172140604419,0.9814192351216061,36.702641248703,512,512
t074,0.3,edsr,edsr_x4,1.0,0.0,42.84561052166306,0.9807803113611483,36.481165170669556,512,512
t075,0.05,edsr,edsr_x4,1.0,0.0,38.746719085526905,0.9817074444747984,36.529386043548584,512,512
t075,0.1,edsr,edsr_x4,1.0,0.0,38.58702759191988,0.9811537499243638,37.0025839805603,512,512
t075,0.2,edsr,edsr_x4,1.0,0.0,38.2819620493472,0.980074019573593,37.08380389213562,512,512
t075,0.3,edsr,edsr_x4,1.0,0.0,37.99864008089194,0.9790230592571646,36.899791955947876,512,512
t076,0.05,edsr,edsr_x4,1.0,0.0,41.422578487681704,0.9799441560397165,37.5161988735199,512,512
t076,0.1,edsr,edsr_x4,1.0,0.0,41.310351711137805,0.9795369704689468,37.84327220916748,512,512
t076,0.2,edsr,edsr_x4,1.0,0.0,41.08140836015349,0.9786028830002983,39.0382559299469,512,512
t076,0.3,edsr,edsr_x4,1.0,0.0,40.84577263931088,0.9776483410440613,37.17610788345337,512,512
